alternative_id,module,subbase_thickness_in,pavement_thickness_in,bar_size,bar_spacing_in,fe3_psi,n_simulations,random_seed,total_present_worth_mean,total_present_worth_std,total_present_worth_p05,total_present_worth_p50,total_present_worth_p95,total_present_worth_min,total_present_worth_max,gwp_total_project_kgco2e_mean,gwp_total_project_kgco2e_std,gwp_total_project_kgco2e_p05,gwp_total_project_kgco2e_p50,gwp_total_project_kgco2e_p95,gwp_total_project_kgco2e_min,gwp_total_project_kgco2e_max,demand_capacity_ratio_k_mean,demand_capacity_ratio_k_std,demand_capacity_ratio_k_p05,demand_capacity_ratio_k_p50,demand_capacity_ratio_k_p95,demand_capacity_ratio_k_min,demand_capacity_ratio_k_max
56,SRC,4,12,#3,6.0,nan,50000,42,877652.4461458107,80016.41800140023,751730.7473968162,878085.2165433064,1004022.074459516,681076.4665712564,1151933.0322845916,1206938.003963806,102221.2066106883,1052492.7022905054,1199698.421815468,1387905.5574279714,997245.1162643653,1512931.321983662,0.42012815717003715,0.009055416828015335,0.4071828178498055,0.4193122859007381,0.4355392250898779,0.40602655795450887,0.4377941798765129
57,SRC,4,12,#3,8.0,nan,50000,42,836305.6237474637,78971.96619441784,712380.7184296292,836708.8642607819,960008.5378093197,647596.1649235068,1105630.4453820228,1196622.691321242,102162.09995296078,1042273.8565628647,1189431.1280338953,1377522.3819990577,987933.4211057354,1499791.6464009034,0.5578575327048264,0.012024027438003565,0.5406683609486271,0.5567741967619043,0.5783207656002817,0.5391330477796633,0.5813149555686631
58,SRC,4,12,#3,10.0,nan,50000,42,811497.5303084557,78478.0996958341,688518.7787145494,811908.9180390837,934103.2023762433,627507.983934857,1077848.8932404814,1190433.5037357036,102133.25541522173,1036238.8628897304,1183140.639533719,1371251.0711747254,982346.4040105575,1492537.6361438734,0.6955983440304156,0.014992884534333365,0.6741649874691211,0.6942475212060442,0.7211141613871725,0.6722505895533643,0.7248476479166458
59,SRC,4,12,#3,12.0,nan,50000,42,794958.8013491167,78205.4141520159,672576.0070161403,795272.1779029435,916846.564628822,614115.8632757572,1059327.858479454,1186307.3786786778,102116.7865390848,1032019.093983922,1178976.2511946242,1367195.0770524275,978621.7259471054,1487841.075190776,0.8333448262191294,0.01796186386010314,0.8076671101173736,0.8317265055007301,0.863913436054802,0.8053736118477013,0.8683862495826032
60,SRC,4,12,#4,6.0,nan,50000,42,1017973.3171554869,85474.79813379922,879518.2531781043,1018558.6654299325,1156405.0021759628,794700.3151857213,1309072.5401668097,1241945.6193204725,102524.27316706255,1086912.4291925651,1234281.8300311523,1423265.225597498,1027693.4013005951,1557524.1253868798,0.23597434036659998,0.005086176625554493,0.2287033021017756,0.2355160880897382,0.244630310038391,0.22805386296890992,0.24589685563704114
61,SRC,4,12,#4,8.0,nan,50000,42,941879.4021838573,82164.1543968283,811164.0547660635,942277.2832509351,1072965.3405203624,733083.7971794854,1223858.1293280353,1222961.5117736626,102340.31752646275,1068407.7748609874,1215580.1032171696,1404102.6508857983,1011709.6337508874,1533342.1133590534,0.3122283854070643,0.006729751689208684,0.3026077438825149,0.31162205097133133,0.32368149268371627,0.30174844141954454,0.3253573167868649
62,SRC,4,12,#4,10.0,nan,50000,42,896223.0532008794,80573.19800041115,768990.4432150804,896624.0308038103,1023863.1731480064,696113.8863757439,1172729.4828247705,1211571.047245577,102252.23657240259,1057070.0935355257,1204246.455270188,1392533.5439582986,1001427.3924775529,1518832.9061423575,0.38850437288600054,0.008373799698851363,0.3765334519930037,0.38774991368010064,0.4027554226562214,0.375464225810828,0.40484064303556705
63,SRC,4,12,#4,12.0,nan,50000,42,865785.4872122274,79688.79938257966,740355.2589116427,866361.4980112902,991264.6887717079,671467.2791732496,1138643.7184892606,1203977.4042268533,102202.83239881879,1049698.2968706014,1196781.711333412,1385005.0358325632,994572.5649619966,1509160.1013312272,0.4647911651960138,0.010018080595167999,0.4504696320070992,0.463888560237418,0.481840553800736,0.44919045236909455,0.48433522844907245
64,SRC,4,12,#4,15.0,nan,50000,42,835347.9212235755,78951.03007858762,711472.1940395284,835785.6908959178,959035.6222904467,646820.6719707552,1104557.954153751,1196383.7612081296,102160.89424811275,1042018.538081062,1189195.8728679512,1377266.9526896088,987717.7374464403,1499487.2965200967,0.5792320441336639,0.01248473236144188,0.5613842630971102,0.5781071997855745,0.600479333136194,0.5597901238534714,0.603588246567014
65,SRC,4,12,#4,18.0,nan,50000,42,816651.3756616581,78572.36426451571,693490.1985413954,817024.4864152052,939562.920525263,631681.274336926,1083620.4703171907,1191719.298460568,102138.83896053121,1037482.7670571841,1184441.705850617,1372589.4420076518,983507.098691309,1494001.1917111522,0.6936799926966601,0.01495153650599185,0.6723057459772724,0.6923328952301608,0.7191254414237642,0.6703966276712595,0.7228486315818835
66,SRC,4,12,#4,24.0,nan,50000,42,789691.5722405973,78128.16748066795,667479.2096028877,789990.2747681951,911455.6844431278,609850.7611670137,1053429.3076504862,1184993.2966800437,102112.00549007911,1030747.0201641462,1177677.952203441,1365913.1974352822,977435.4961731059,1486345.3216402517,0.9225864144530473,0.01988537164233723,0.8941589120742985,0.9207947903113376,0.9564285686919595,0.8916198066780711,0.9613803687935493
67,SRC,4,12,#5,6.0,nan,50000,42,1192732.4580813844,95733.21753003403,1033989.1516605004,1192592.409570437,1351354.481829987,936210.313161637,1508103.8888712276,1285544.9837027914,103121.20807101417,1129572.8949895292,1278185.2029139912,1467490.4463971586,1062761.133621211,1613061.123968412,0.15603346860722953,0.0033631359223267932,0.15122563518316368,0.15573045815217407,0.1617570611383084,0.15079620611730474,0.16259453991926223
68,SRC,4,12,#5,8.0,nan,50000,42,1073364.1847919459,88357.26661605593,928974.5445597286,1073640.5864690267,1217807.8175455623,839552.6847132366,1371102.4692780816,1255764.6768458167,102687.26465940129,1100231.6198586512,1248178.2940993924,1437250.216873464,1039104.4856705803,1575126.881506288,0.20553061287411387,0.004429994368930842,0.19919763214206138,0.20513148103983042,0.2130698510340726,0.1986319790172557,0.21417299594685912
69,SRC,4,12,#5,10.0,nan,50000,42,1001743.2208182826,84703.10966419494,865010.6374632308,1002296.3281338195,1138565.5322568156,781558.1076441964,1290897.130244123,1237896.492731632,102481.14993412526,1083023.1422775553,1230297.178581078,1419223.298895561,1024349.8357176844,1552366.3360290134,0.25506394992304965,0.005497632912564923,0.2472047066808118,0.25456862642467265,0.2644201613292185,0.24650272988873356,0.26578916663143687
70,SRC,4,12,#5,12.0,nan,50000,42,953995.9115025072,82637.69391335167,822090.0319886011,954360.7017193028,1086147.4988567468,742895.0562648362,1237426.904221484,1225984.3699888424,102366.50403733714,1071332.9576890182,1218553.3439661881,1407249.6619794432,1014438.3861583873,1537192.6390441637,0.30461495123119536,0.006565652190571061,0.2952289011928789,0.30402340176547393,0.3157887838408554,0.29439055211866105,0.3174237443419231
71,SRC,4,12,#5,15.0,nan,50000,42,906248.6021867318,80895.80957286141,778298.5815473937,906632.503875374,1034511.7806246597,704232.0048854761,1183956.6781988447,1214072.2472460526,102270.14214742414,1059646.2527146835,1206751.8585860042,1395049.9195121147,1003685.2408571638,1522018.942059314,0.3789588235871697,0.008168055507994144,0.3672820281236696,0.3782229014378551,0.3928597251798262,0.36623907282013995,0.3948937117113207
72,SRC,4,12,#5,18.0,nan,50000,42,876922.1422625982,79995.61724619629,751036.9983494421,877382.3334330132,1003217.4090863627,680485.1080850125,1151115.1953371244,1206755.8058541946,102220.04308341512,1052317.7326730022,1199527.018985936,1387728.8488483243,997080.6449280162,1512699.237495771,0.4533141298875036,0.009770705271960735,0.43934623668658623,0.4524338128503553,0.46994251988111313,0.4380986436857009,0.47237559381246924
73,SRC,4,12,#5,24.0,nan,50000,42,834627.6382130688,78935.38251646623,710762.9086164093,835088.014497852,958294.3428174234,646237.4278164358,1103751.3391648862,1196204.063131868,102159.99231995916,1041852.0853757067,1189008.9511529107,1377103.744264502,987555.5229053284,1499258.3965820395,0.602041691043642,0.012976370108030967,0.5834910801348575,0.600872551317442,0.6241256795431186,0.581834165094125,0.6273570192422172
74,SRC,4,12,#6,6.0,nan,50000,42,1403042.629197931,111719.69966512326,1217289.4224216393,1403062.8297457544,1588341.4208758702,1106507.5103859957,1752855.4753772258,1338013.7114342132,104156.59963867693,1180267.756762295,1330700.5454844632,1521151.361476812,1103975.5119524705,1679895.9436699694,0.11310691697078754,0.002437899630915881,0.10962177227228663,0.11288726807951338,0.11725588520796076,0.10931048394337552,0.11786296421343094
75,SRC,4,12,#6,8.0,nan,50000,42,1231597.3695719494,98432.27026929059,1068055.9694259039,1231527.0907761492,1394932.9489825438,967680.9047268362,1553200.2349115855,1295241.1027657832,103286.6914345768,1138950.1932688733,1287929.437034343,1477438.2801272953,1070377.4707554497,1625412.0689483837,0.14816265535456108,0.003193488890672275,0.14359734399559151,0.14787492968889493,0.15359753208416096,0.14318957666687662,0.154392765831746
76,SRC,4,12,#6,10.0,nan,50000,42,1128730.2137963604,91594.64362788697,977849.8206791525,1128792.3663556252,1279799.9379179836,884384.9413313403,1433839.7970479992,1269577.5375647251,102874.54301009738,1113707.984267793,1262176.7362961678,1451321.4368829543,1050218.646037237,1592721.744115432,0.18327354687788536,0.003950266917854706,0.1776263694338932,0.18291763733274222,0.18999635521777503,0.17712197131511181,0.19098003973104272
77,SRC,4,12,#6,12.0,nan,50000,42,1060152.1099459673,87635.96727700705,917193.997453296,1060503.876883527,1203116.7754403285,828854.2990676765,1356306.816112154,1252468.494097353,102646.16882494146,1097153.6100797798,1244852.7699564947,1433965.1710272334,1036382.6633340986,1570928.1942267977,0.21841106377524153,0.004707618826734774,0.21168119984298686,0.21798691864526126,0.226422780392756,0.21108009765685043,0.22759505857813528
78,SRC,4,12,#6,15.0,nan,50000,42,991574.0060955748,84237.23430129379,855949.5397759657,992038.3944557251,1127411.8373896743,773323.6568040126,1279509.0495860097,1235359.4506299812,102455.20320694658,1080609.6902274238,1227795.0122401635,1416705.8847614466,1022254.8736394783,1549134.6443381633,0.2711433260294416,0.005844206810297939,0.262788631634496,0.2706167770567192,0.2810893583106344,0.2620424018271987,0.2825446664837707
79,SRC,4,12,#6,18.0,nan,50000,42,949457.1007407038,82457.84624541664,817946.7874112957,949798.8095632104,1081216.0000214211,739219.7858422823,1232344.078806075,1224852.015691277,102356.55666938535,1070190.8234973382,1217434.7979510261,1406037.4856066722,1013416.2030800981,1535750.2428095255,0.32389259780471236,0.006981161416047006,0.31391254883552044,0.3232636119574711,0.3357735696898743,0.3130211445941393,0.3375119991460076
80,SRC,4,12,#6,24.0,nan,50000,42,888706.8503199858,80341.42196834265,762089.6652103554,889145.271315139,1015810.3679117897,690027.6934085168,1164312.3997967932,1209695.885428923,102239.3431566456,1055191.7662969783,1202421.8086142382,1390669.1374384176,999734.672555741,1516444.3195052117,0.4294162230664367,0.009255611237227313,0.4161846921101398,0.42858231476252595,0.44516799420249975,0.41500286997170954,0.447472800845751
81,SRC,6,6,#4,6.0,nan,50000,42,726347.1347052827,54292.192203269005,636355.7031830843,726343.5407816697,816112.3564575036,572112.8915141884,906234.7519207939,671213.5699096997,51902.95848802913,592663.8227972112,667478.2367370392,762691.9268193678,555952.3373237135,839955.1706904656,0.6555789328522721,0.017349105429911752,0.6307771969456651,0.6540158201941653,0.6851047125272257,0.6285619400216748,0.6894249386500017
82,SRC,6,6,#4,8.0,nan,50000,42,650253.219733653,48954.2997363385,569494.3232283712,650182.1478156785,730537.1954202034,510496.3735079526,818358.9062332518,652229.4623628904,51556.16923438415,574188.8993690454,648603.8480906051,743323.6712282078,540556.7308742541,815773.1586626393,0.8517353079411476,0.0225401472124168,0.8195126218368504,0.8497044949078383,0.8900955232919298,0.8166345358524295,0.8957084082439346
83,SRC,6,6,#5,6.0,nan,50000,42,901106.2756311801,69265.08809037288,786771.3612661497,901011.0010963628,1015138.3752224243,713622.889490104,1109014.0299547382,714812.9342920188,53033.22501130897,634209.9851044867,711190.8570958299,807727.3653005391,590199.7981703618,895492.1692719976,0.46118429983614523,0.012204686025626589,0.44373686424048825,0.4600846869891343,0.48195498867946446,0.442178483300755,0.4849941657483456
84,SRC,6,6,#5,8.0,nan,50000,42,781738.0023417415,58701.68193151608,684326.5563165173,781788.683668653,878774.0001036612,616965.2610417036,970506.7556024644,685032.6274350443,52211.58030017756,605876.308888314,681331.0252879923,776910.5355999805,566807.2577621577,857557.9268098737,0.5887773054977534,0.015581280965478608,0.566502795889542,0.5873734695705898,0.6152944922598498,0.564513267341061,0.6191744996369053
85,SRC,6,6,#5,10.0,nan,50000,42,710117.0383680784,53076.775801107186,622213.145642576,710149.237904108,797784.842100758,558970.6839726635,887402.3909911003,667164.4433208596,51821.444614319356,588717.388821092,663443.1599062718,758624.7883924041,552771.7335172354,834797.3813325992,0.7176701213232793,0.018992273812954905,0.6905193635347682,0.7159589631472456,0.7499923464888999,0.6880942952085403,0.7547217498456963
86,SRC,6,6,#5,12.0,nan,50000,42,662369.7290523029,49738.78528129412,580275.4268962833,662270.5910096341,744122.4000762631,520307.6325933034,831999.4812501908,655252.3205780699,51605.34212826579,577147.5923509513,651620.8967215854,746362.9002859495,543052.8555244812,819623.6843477496,0.8471598498058667,0.022419063233659626,0.8151102615523945,0.8451399461477209,0.8853139969594502,0.8122476364298268,0.8908967299148469
87,SRC,6,6,#6,6.0,nan,50000,42,1111416.4467477265,90018.81603920771,965642.1541798636,1111443.7691930495,1257306.5158939667,883920.0867144628,1357408.8430759076,767281.6620234408,54974.003710541125,682846.4632404142,763814.6786995679,863228.0879523417,631414.1765016214,962326.9889735553,0.3617691636414401,0.0095737844015202,0.34808278232843504,0.36090658870093606,0.3780624215293905,0.3468603335820177,0.3804464587716774
88,SRC,6,6,#6,8.0,nan,50000,42,939971.187121745,72936.52436850793,820228.6432720632,939976.1354557506,1059584.9323319,745093.4810553032,1154110.375995096,724509.0533550107,53345.63578948907,643299.0424277507,720873.467915904,817975.9846317357,597816.1353046006,907843.1142519694,0.4507405743396019,0.011928305431863035,0.4336882437552048,0.4496658627191304,0.47104090161005135,0.43216515305141284,0.47401125514991377
89,SRC,6,6,#6,10.0,nan,50000,42,837104.0313461558,63447.9375800699,732005.6823185909,837306.6164678042,941936.7485602865,661797.5176598075,1034749.9381315098,698845.4881539526,52566.44620463455,619128.1183189274,695136.6661353789,791152.749639276,577657.310586388,875152.7894190178,0.5421049425311004,0.014346153194900851,0.5215961327683675,0.5408123886444067,0.566520112530902,0.5197643141004817,0.5700925518157021
90,SRC,6,6,#6,12.0,nan,50000,42,768525.9274957633,57616.111686956465,672887.7426782136,768544.4287833491,863705.700260559,606266.8753961436,955176.3128891191,681736.4446865806,52133.718449100634,602769.050766127,678080.7904317471,773498.903986838,564218.0941075798,853359.2395303835,0.6345185820177373,0.016791768656703378,0.6105135972471469,0.6330056840619704,0.6630958515324997,0.608369505038296,0.6672772911975804
91,SRC,6,6,#6,15.0,nan,50000,42,699947.8236453704,52335.04305511386,613391.7364390906,700025.121443542,786231.2253259912,550736.2331324797,875602.6876467285,664627.4012192085,51772.446792785275,586249.6773851569,660920.3999322015,756048.1411255384,550778.8776287714,831565.6896417491,0.7741001156242521,0.020485625523140972,0.7448145091611887,0.7722544100520643,0.8089638190090406,0.7421987590889014,0.8140650926674443
92,SRC,6,6,#6,18.0,nan,50000,42,657830.9182904996,49441.741456761374,576254.2396871747,657693.0153505097,739006.9099946609,516632.3621707496,826844.8557112915,654119.9662805047,51586.65226974722,576074.8571912583,650496.3652082656,745223.1309061403,542117.8141584158,818181.2881131113,0.9142819792039572,0.024195369397954965,0.8796930394805139,0.9121020346341173,0.9554591539513337,0.8766036029787959,0.9614842177418296
93,SRC,6,8,#3,6.0,nan,50000,42,693854.17969905,56627.89324579881,603103.1979384557,694134.3914722083,785025.2099537737,541076.4316620028,894429.5526888926,828434.7911086327,68280.21211429941,725258.0473125346,823447.3418548198,949344.549066916,685291.8063097515,1036613.0018194923,0.7045101441910867,0.01681380702662643,0.6804736540594359,0.7029952606312129,0.7331249199656023,0.6783267478350866,0.737311847564446
94,SRC,6,8,#3,8.0,nan,50000,42,652507.3573007033,55154.471889382985,564822.9162181419,652914.1927325561,740510.6023472183,507596.1300142532,848126.9657863238,818119.4784660686,68196.41717090523,715089.5926379246,813190.7062725518,938779.9196135309,675980.1111511216,1023473.3262367339,0.9321694235142167,0.022247113022177464,0.9003656498793425,0.9301650121564216,0.9700309351725701,0.8975249805802672,0.9755708495631444
95,SRC,6,8,#4,6.0,nan,50000,42,834175.0507087266,64073.70676264576,728646.9395928625,834084.8383245622,939525.2501504229,654700.2802764677,1051813.4149915415,863442.406465299,68717.18901729259,759469.734784019,858582.2325471172,984768.5869660653,715175.3106567367,1081205.8052227101,0.40303199316326543,0.009618743199765415,0.389281340165172,0.4021653675432082,0.41940176471221124,0.38805315076028046,0.4217969974697605
96,SRC,6,8,#4,8.0,nan,50000,42,758081.1357370969,59606.52161558176,661064.4043243879,758238.4437365541,855068.295009694,593083.7622702318,966354.649732336,844458.2989184894,68451.09160899973,740853.2268988093,839424.2965087532,965395.0155252968,699499.1871216685,1057023.793194884,0.5296633824755365,0.012640922171872071,0.5115923173944397,0.5285244658013124,0.5511764849489029,0.5099782347271812,0.5543242923331813
97,SRC,6,8,#4,10.0,nan,50000,42,712424.7867541189,57406.65125940682,619937.0445249295,712562.2060334987,805021.6814885796,556113.8514664903,915226.0032290714,833067.8343904037,68324.53994671757,729712.987235518,828025.8672837422,953888.903089922,689474.0825229391,1042514.5859781881,0.6564264705439878,0.015666244260497803,0.6340305000792882,0.6550149796283605,0.6830882530916899,0.6320301228142359,0.6869894177928566
98,SRC,6,8,#4,12.0,nan,50000,42,681987.2207654669,56167.46627248907,592297.7774403335,682306.7523956515,772373.6229083372,531467.244263996,881140.2388935616,825474.1913716799,68254.05610240396,722381.0569311427,820525.4507412295,946375.6079120907,682619.2550073827,1032841.7811670576,0.7832535445486312,0.018693093434563567,0.7565304856269739,0.7815693418048766,0.8150666060590338,0.7541436187750199,0.8197215083476704
99,SRC,6,8,#4,15.0,nan,50000,42,651549.654776815,55124.77499756977,563941.5586118913,651960.7015413181,739489.6828599053,506820.6370615017,847054.4745580518,817880.5483529561,68194.72037394231,714851.7719589543,812947.0917909611,938548.2160112038,675764.4274918265,1023168.9763559271,0.9735568811286404,0.02323486420133274,0.9403410494492854,0.9714634757660859,1.0130994087798488,0.937374257068669,1.0188852902298908
100,SRC,6,8,#5,6.0,nan,50000,42,1008934.1916346237,77192.15166453007,880741.2610758758,1008916.3236835443,1136812.1801640047,796210.2782523835,1254592.6930254856,907041.7708476176,69585.09558144018,801614.8194382791,902142.62037462,1029366.2024381178,749651.1933279826,1136742.8038042423,0.27254667562400325,0.006504586552053397,0.26324792310345235,0.2719606280253912,0.28361658295660125,0.2624173713234,0.2852363370617085
101,SRC,6,8,#5,8.0,nan,50000,42,889565.9183451852,67857.88485910096,777051.9122097736,889453.8610969165,1001648.4223692669,699552.649803983,1116085.4186732122,877261.4639906436,68953.87278036663,772884.1512891124,872351.089751513,998948.8791794749,726258.6529197785,1098808.561342118,0.3549972727694128,0.008472348749750037,0.34288546925027064,0.35423393453113117,0.36941603940410034,0.34180365962578224,0.3715258001948113
102,SRC,6,8,#5,10.0,nan,50000,42,817944.9543715222,63044.799474030944,714304.523158617,817964.338631302,921368.8534167012,641558.0727349428,1033393.6506484238,859393.2798764587,68654.67576996266,755459.4690299341,854541.8954640115,980631.3764622126,711831.7450738259,1076048.0158648437,0.43767759219937047,0.010445593489031008,0.4227449000124835,0.4367364693576132,0.4554545486641988,0.4214111324937348,0.458055681387815
103,SRC,6,8,#5,12.0,nan,50000,42,770197.6450557467,60254.303271635516,671829.1172943405,770307.2505528593,868422.2429049809,602895.0213555826,979923.4246257847,847481.157133669,68488.8580145378,743807.39512345,842487.519561203,968489.3362546265,701995.3117718954,1060874.318879994,0.5204675836718146,0.01242145565628486,0.5027102610244086,0.5193484404026188,0.5416071844674469,0.5011242013996178,0.5447003409086236
104,SRC,6,8,#5,15.0,nan,50000,42,722450.3357399714,57855.74532731702,629003.2296981282,722504.0060278277,815881.4960472832,564231.9699762225,926453.1986031457,835569.0343908792,68350.19098887003,732177.9968752653,830513.8288035274,956365.8899598975,691731.93090255,1045700.6218951446,0.644758805709959,0.015387784302769348,0.622760912849897,0.6433724033665615,0.6709466878947056,0.6207960913287363,0.6747785112694054
105,SRC,6,8,#5,18.0,nan,50000,42,693123.8758158375,56598.70867215559,602457.3463021503,693410.8091488887,784262.1947674125,540485.0731757589,893611.7157414254,828252.5929990213,68278.55354871042,725064.1231750168,823268.6250197534,949177.4360029291,685127.3349734024,1036380.9173316014,0.7691191698351281,0.018355763091154897,0.7428783477714059,0.7674653597437138,0.8003581417224435,0.7405345536520448,0.8049290429444264
106,SRC,6,8,#6,6.0,nan,50000,42,1219244.3627511703,96271.42718362436,1061138.9753813734,1219171.4312295127,1377179.658020094,966507.4754767421,1500877.1882279138,959510.4985790398,71087.42277814315,851268.7092826023,954666.2730699938,1084002.1009408878,790865.5716592422,1203577.6235057998,0.2030423249435124,0.0048457988830773015,0.19611492314518086,0.20260573012291033,0.21128920491947925,0.19549617714865858,0.2124958923192973
