alternative_id,output,parameter,spearman_rho,abs_spearman_rho
24,total_present_worth,fiber_unit_cost,0.0016584803888553923,0.0016584803888553923
24,total_present_worth,demolition_cost,0.0507479823692592,0.0507479823692592
24,total_present_worth,crushing_cost,0.04231439925823776,0.04231439925823776
24,total_present_worth,recycled_aggregate_credit,-0.03258776532621911,0.03258776532621911
24,total_present_worth,discount_rate,-0.21331973436709786,0.21331973436709786
24,gwp_total_project_kgco2e,concrete_gwp_factor,0.995717413168783,0.995717413168783
24,gwp_total_project_kgco2e,stone_57_gwp_factor,0.011141526747496612,0.011141526747496612
24,gwp_total_project_kgco2e,rebar_gwp_factor,0.08457184636966875,0.08457184636966875
24,gwp_total_project_kgco2e,trucking_gwp_factor,0.034089913965411965,0.034089913965411965
24,gwp_total_project_kgco2e,demolition_gwp_factor,0.022215522700854213,0.022215522700854213
24,gwp_total_project_kgco2e,crushing_gwp_factor,0.025668923359291572,0.025668923359291572
24,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
25,total_present_worth,concrete_unit_cost,0.8905968750564309,0.8905968750564309
25,total_present_worth,stone_57_unit_cost,0.1519296706526439,0.1519296706526439
25,total_present_worth,rebar_unit_cost,0.33396257144923314,0.33396257144923314
25,total_present_worth,fiber_unit_cost,0.001427042133498817,0.001427042133498817
25,total_present_worth,demolition_cost,0.05192561546509025,0.05192561546509025
25,total_present_worth,crushing_cost,0.042867505546138995,0.042867505546138995
25,total_present_worth,recycled_aggregate_credit,-0.03395594353492638,0.03395594353492638
25,total_present_worth,discount_rate,-0.21807731058711102,0.21807731058711102
25,gwp_total_project_kgco2e,concrete_gwp_factor,0.9966611166388565,0.9966611166388565
25,gwp_total_project_kgco2e,stone_57_gwp_factor,0.01113577721917431,0.01113577721917431
25,gwp_total_project_kgco2e,rebar_gwp_factor,0.07307116819646048,0.07307116819646048
25,gwp_total_project_kgco2e,trucking_gwp_factor,0.03350590996978637,0.03350590996978637
25,gwp_total_project_kgco2e,demolition_gwp_factor,0.02222126904005651,0.02222126904005651
25,gwp_total_project_kgco2e,crushing_gwp_factor,0.025741737760248695,0.025741737760248695
25,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
26,total_present_worth,concrete_unit_cost,0.4970121167744529,0.4970121167744529
26,total_present_worth,stone_57_unit_cost,0.09112087121440036,0.09112087121440036
26,total_present_worth,rebar_unit_cost,0.8447108156527324,0.8447108156527324
26,total_present_worth,fiber_unit_cost,0.004334086683173636,0.004334086683173636
26,total_present_worth,demolition_cost,0.03023236303238095,0.03023236303238095
26,total_present_worth,crushing_cost,0.02846244165010498,0.02846244165010498
26,total_present_worth,recycled_aggregate_credit,-0.01193752585821501,0.01193752585821501
26,total_present_worth,discount_rate,-0.1271126440366038,0.1271126440366038
26,gwp_total_project_kgco2e,concrete_gwp_factor,0.9588396598045599,0.9588396598045599
26,gwp_total_project_kgco2e,stone_57_gwp_factor,0.011116688775006676,0.011116688775006676
26,gwp_total_project_kgco2e,rebar_gwp_factor,0.27149252966229304,0.27149252966229304
26,gwp_total_project_kgco2e,trucking_gwp_factor,0.042843588352465434,0.042843588352465434
26,gwp_total_project_kgco2e,demolition_gwp_factor,0.02159496815798199,0.02159496815798199
26,gwp_total_project_kgco2e,crushing_gwp_factor,0.023887075242770832,0.023887075242770832
26,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
27,total_present_worth,concrete_unit_cost,0.6049566225714867,0.6049566225714867
27,total_present_worth,stone_57_unit_cost,0.10890612594391445,0.10890612594391445
27,total_present_worth,rebar_unit_cost,0.7590381454869753,0.7590381454869753
27,total_present_worth,fiber_unit_cost,0.003655481865430193,0.003655481865430193
27,total_present_worth,demolition_cost,0.0363822459404729,0.0363822459404729
27,total_present_worth,crushing_cost,0.03297876135344751,0.03297876135344751
27,total_present_worth,recycled_aggregate_credit,-0.017593385369885355,0.017593385369885355
27,total_present_worth,discount_rate,-0.153452918000867,0.153452918000867
27,gwp_total_project_kgco2e,concrete_gwp_factor,0.9757428895411773,0.9757428895411773
27,gwp_total_project_kgco2e,stone_57_gwp_factor,0.011134183270981673,0.011134183270981673
27,gwp_total_project_kgco2e,rebar_gwp_factor,0.20918935571410777,0.20918935571410777
27,gwp_total_project_kgco2e,trucking_gwp_factor,0.04007109621234844,0.04007109621234844
27,gwp_total_project_kgco2e,demolition_gwp_factor,0.021885912266226368,0.021885912266226368
27,gwp_total_project_kgco2e,crushing_gwp_factor,0.02458509314212204,0.02458509314212204
27,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
28,total_present_worth,concrete_unit_cost,0.6870124597322449,0.6870124597322449
28,total_present_worth,stone_57_unit_cost,0.12156214977643288,0.12156214977643288
28,total_present_worth,rebar_unit_cost,0.676095132673446,0.676095132673446
28,total_present_worth,fiber_unit_cost,0.0031583732096793497,0.0031583732096793497
28,total_present_worth,demolition_cost,0.04086452516364181,0.04086452516364181
28,total_present_worth,crushing_cost,0.03613935601205574,0.03613935601205574
28,total_present_worth,recycled_aggregate_credit,-0.021978158564119266,0.021978158564119266
28,total_present_worth,discount_rate,-0.1722971908776957,0.1722971908776957
28,gwp_total_project_kgco2e,concrete_gwp_factor,0.9838713440475326,0.9838713440475326
28,gwp_total_project_kgco2e,stone_57_gwp_factor,0.011150238777740098,0.011150238777740098
28,gwp_total_project_kgco2e,rebar_gwp_factor,0.1705590448259196,0.1705590448259196
28,gwp_total_project_kgco2e,trucking_gwp_factor,0.038286619318418647,0.038286619318418647
28,gwp_total_project_kgco2e,demolition_gwp_factor,0.02203246904734099,0.02203246904734099
28,gwp_total_project_kgco2e,crushing_gwp_factor,0.024971325978532535,0.024971325978532535
28,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
29,total_present_worth,concrete_unit_cost,0.7464604104895922,0.7464604104895922
29,total_present_worth,stone_57_unit_cost,0.1302279871391632,0.1302279871391632
29,total_present_worth,rebar_unit_cost,0.6031937346114536,0.6031937346114536
29,total_present_worth,fiber_unit_cost,0.0027591259433756505,0.0027591259433756505
29,total_present_worth,demolition_cost,0.043989718012155885,0.043989718012155885
29,total_present_worth,crushing_cost,0.03825568875795828,0.03825568875795828
29,total_present_worth,recycled_aggregate_credit,-0.025196556726910627,0.025196556726910627
29,total_present_worth,discount_rate,-0.1853170283404836,0.1853170283404836
29,gwp_total_project_kgco2e,concrete_gwp_factor,0.9883802127577203,0.9883802127577203
29,gwp_total_project_kgco2e,stone_57_gwp_factor,0.011153172855693269,0.011153172855693269
29,gwp_total_project_kgco2e,rebar_gwp_factor,0.14438984441209193,0.14438984441209193
29,gwp_total_project_kgco2e,trucking_gwp_factor,0.03704147537523259,0.03704147537523259
29,gwp_total_project_kgco2e,demolition_gwp_factor,0.022115728201934297,0.022115728201934297
29,gwp_total_project_kgco2e,crushing_gwp_factor,0.025204358820961746,0.025204358820961746
29,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
30,total_present_worth,concrete_unit_cost,0.8054350154003501,0.8054350154003501
30,total_present_worth,stone_57_unit_cost,0.13873986049469594,0.13873986049469594
30,total_present_worth,rebar_unit_cost,0.515210144747492,0.515210144747492
30,total_present_worth,fiber_unit_cost,0.002280562793904225,0.002280562793904225
30,total_present_worth,demolition_cost,0.04708335075323335,0.04708335075323335
30,total_present_worth,crushing_cost,0.04024703952121882,0.04024703952121882
30,total_present_worth,recycled_aggregate_credit,-0.02847144580326058,0.02847144580326058
30,total_present_worth,discount_rate,-0.19818000607826652,0.19818000607826652
30,gwp_total_project_kgco2e,concrete_gwp_factor,0.9921369876345509,0.9921369876345509
30,gwp_total_project_kgco2e,stone_57_gwp_factor,0.011148935736043574,0.011148935736043574
30,gwp_total_project_kgco2e,rebar_gwp_factor,0.11788461614008186,0.11788461614008186
30,gwp_total_project_kgco2e,trucking_gwp_factor,0.03574936534799575,0.03574936534799575
30,gwp_total_project_kgco2e,demolition_gwp_factor,0.022188094887403236,0.022188094887403236
30,gwp_total_project_kgco2e,crushing_gwp_factor,0.025431305688476527,0.025431305688476527
30,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
31,total_present_worth,concrete_unit_cost,0.8394895755881159,0.8394895755881159
31,total_present_worth,stone_57_unit_cost,0.14380455159870584,0.14380455159870584
31,total_present_worth,rebar_unit_cost,0.4535720687242448,0.4535720687242448
31,total_present_worth,fiber_unit_cost,0.001981052003448421,0.001981052003448421
31,total_present_worth,demolition_cost,0.04893837850376736,0.04893837850376736
31,total_present_worth,crushing_cost,0.04134590855397836,0.04134590855397836
31,total_present_worth,recycled_aggregate_credit,-0.030528837395731537,0.030528837395731537
31,total_present_worth,discount_rate,-0.20583502156741426,0.20583502156741426
31,gwp_total_project_kgco2e,concrete_gwp_factor,0.994057260195063,0.994057260195063
31,gwp_total_project_kgco2e,stone_57_gwp_factor,0.011152555640397023,0.011152555640397023
31,gwp_total_project_kgco2e,rebar_gwp_factor,0.1014840089580336,0.1014840089580336
31,gwp_total_project_kgco2e,trucking_gwp_factor,0.03494157964296864,0.03494157964296864
31,gwp_total_project_kgco2e,demolition_gwp_factor,0.022203374770609356,0.022203374770609356
31,gwp_total_project_kgco2e,crushing_gwp_factor,0.025549758391339907,0.025549758391339907
31,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
32,total_present_worth,concrete_unit_cost,0.8831294422008679,0.8831294422008679
32,total_present_worth,stone_57_unit_cost,0.15067402647818962,0.15067402647818962
32,total_present_worth,rebar_unit_cost,0.3545185566188315,0.3545185566188315
32,total_present_worth,fiber_unit_cost,0.0015329590511411837,0.0015329590511411837
32,total_present_worth,demolition_cost,0.05145938952426376,0.05145938952426376
32,total_present_worth,crushing_cost,0.042669585377547836,0.042669585377547836
32,total_present_worth,recycled_aggregate_credit,-0.033409227442387696,0.033409227442387696
32,total_present_worth,discount_rate,-0.2162028545920435,0.2162028545920435
32,gwp_total_project_kgco2e,concrete_gwp_factor,0.9962998948100401,0.9962998948100401
32,gwp_total_project_kgco2e,stone_57_gwp_factor,0.011141778299656712,0.011141778299656712
32,gwp_total_project_kgco2e,rebar_gwp_factor,0.07769218040147688,0.07769218040147688
32,gwp_total_project_kgco2e,trucking_gwp_factor,0.033741210408152485,0.033741210408152485
32,gwp_total_project_kgco2e,demolition_gwp_factor,0.02221818754037528,0.02221818754037528
32,gwp_total_project_kgco2e,crushing_gwp_factor,0.025712086354284836,0.025712086354284836
32,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
33,total_present_worth,concrete_unit_cost,0.9136947219387899,0.9136947219387899
33,total_present_worth,stone_57_unit_cost,0.12397762367621505,0.12397762367621505
33,total_present_worth,rebar_unit_cost,0.2761686113606115,0.2761686113606115
33,total_present_worth,fiber_unit_cost,0.0011036159633854466,0.0011036159633854466
33,total_present_worth,demolition_cost,0.053487494212883,0.053487494212883
33,total_present_worth,crushing_cost,0.043436282422654515,0.043436282422654515
33,total_present_worth,recycled_aggregate_credit,-0.03540562397313825,0.03540562397313825
33,total_present_worth,discount_rate,-0.2242116940890902,0.2242116940890902
33,gwp_total_project_kgco2e,concrete_gwp_factor,0.9976110435367405,0.9976110435367405
33,gwp_total_project_kgco2e,stone_57_gwp_factor,0.008749810027435925,0.008749810027435925
33,gwp_total_project_kgco2e,rebar_gwp_factor,0.06020389448561757,0.06020389448561757
33,gwp_total_project_kgco2e,trucking_gwp_factor,0.031509822985851935,0.031509822985851935
33,gwp_total_project_kgco2e,demolition_gwp_factor,0.022213307096693325,0.022213307096693325
33,gwp_total_project_kgco2e,crushing_gwp_factor,0.02584691803408277,0.02584691803408277
33,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
34,total_present_worth,concrete_unit_cost,0.9292943420861819,0.9292943420861819
34,total_present_worth,stone_57_unit_cost,0.12633537250583016,0.12633537250583016
34,total_present_worth,rebar_unit_cost,0.2129866246032427,0.2129866246032427
34,total_present_worth,fiber_unit_cost,0.0008162919171265169,0.0008162919171265169
34,total_present_worth,demolition_cost,0.054568302338915325,0.054568302338915325
34,total_present_worth,crushing_cost,0.04376938453817975,0.04376938453817975
34,total_present_worth,recycled_aggregate_credit,-0.036870579165564236,0.036870579165564236
34,total_present_worth,discount_rate,-0.22867874521706028,0.22867874521706028
34,gwp_total_project_kgco2e,concrete_gwp_factor,0.9983107704758044,0.9983107704758044
34,gwp_total_project_kgco2e,stone_57_gwp_factor,0.008747586435211036,0.008747586435211036
34,gwp_total_project_kgco2e,rebar_gwp_factor,0.04713691304192676,0.04713691304192676
34,gwp_total_project_kgco2e,trucking_gwp_factor,0.030834868848813955,0.030834868848813955
34,gwp_total_project_kgco2e,demolition_gwp_factor,0.022210272279412108,0.022210272279412108
34,gwp_total_project_kgco2e,crushing_gwp_factor,0.02592411515894565,0.02592411515894565
34,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
35,total_present_worth,concrete_unit_cost,0.9367687514532677,0.9367687514532677
35,total_present_worth,stone_57_unit_cost,0.12753112720275647,0.12753112720275647
35,total_present_worth,rebar_unit_cost,0.173717466093295,0.173717466093295
35,total_present_worth,fiber_unit_cost,0.0006216205907126483,0.0006216205907126483
35,total_present_worth,demolition_cost,0.055140433818600176,0.055140433818600176
35,total_present_worth,crushing_cost,0.0438754968211022,0.0438754968211022
35,total_present_worth,recycled_aggregate_credit,-0.037692851488133144,0.037692851488133144
35,total_present_worth,discount_rate,-0.2309484750649425,0.2309484750649425
35,gwp_total_project_kgco2e,concrete_gwp_factor,0.9986386595187836,0.9986386595187836
35,gwp_total_project_kgco2e,stone_57_gwp_factor,0.008738680491975473,0.008738680491975473
35,gwp_total_project_kgco2e,rebar_gwp_factor,0.03929257249610103,0.03929257249610103
35,gwp_total_project_kgco2e,trucking_gwp_factor,0.03042916951351567,0.03042916951351567
35,gwp_total_project_kgco2e,demolition_gwp_factor,0.02220627143141051,0.02220627143141051
35,gwp_total_project_kgco2e,crushing_gwp_factor,0.025962279883600916,0.025962279883600916
35,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
36,total_present_worth,concrete_unit_cost,0.837574500361334,0.837574500361334
36,total_present_worth,stone_57_unit_cost,0.11424029640960012,0.11424029640960012
36,total_present_worth,rebar_unit_cost,0.4660020574783369,0.4660020574783369
36,total_present_worth,fiber_unit_cost,0.0019474161327469666,0.0019474161327469666
36,total_present_worth,demolition_cost,0.04891021162471609,0.04891021162471609
36,total_present_worth,crushing_cost,0.04121547323152619,0.04121547323152619
36,total_present_worth,recycled_aggregate_credit,-0.030101649980392664,0.030101649980392664
36,total_present_worth,discount_rate,-0.20539880682371683,0.20539880682371683
36,gwp_total_project_kgco2e,concrete_gwp_factor,0.9938311911521246,0.9938311911521246
36,gwp_total_project_kgco2e,stone_57_gwp_factor,0.008779951120759981,0.008779951120759981
36,gwp_total_project_kgco2e,rebar_gwp_factor,0.10423883538127954,0.10423883538127954
36,gwp_total_project_kgco2e,trucking_gwp_factor,0.033748633894811454,0.033748633894811454
36,gwp_total_project_kgco2e,demolition_gwp_factor,0.022188759633355502,0.022188759633355502
36,gwp_total_project_kgco2e,crushing_gwp_factor,0.02554376612154551,0.02554376612154551
36,demand_capacity_ratio_k,subgrade_k_pci,-1.0,1.0
37,total_present_worth,concrete_unit_cost,0.8826719477142528,0.8826719477142528
37,total_present_worth,stone_57_unit_cost,0.11976307755724923,0.11976307755724923
37,total_present_worth,rebar_unit_cost,0.36797030248168416,0.36797030248168416
37,total_present_worth,fiber_unit_cost,0.0015074066285069628,0.0015074066285069628
37,total_present_worth,demolition_cost,0.0515152475959341,0.0515152475959341
37,total_present_worth,crushing_cost,0.04260318053208128,0.04260318053208128
37,total_present_worth,recycled_aggregate_credit,-0.03304158718153664,0.03304158718153664
37,total_present_worth,discount_rate,-0.2160884743134444,0.2160884743134444
37,gwp_total_project_kgco2e,concrete_gwp_factor,0.99614978709174,0.99614978709174
37,gwp_total_project_kgco2e,stone_57_gwp_factor,0.008765552154002222,0.008765552154002222
37,gwp_total_project_kgco2e,rebar_gwp_factor,0.08040886980432355,0.08040886980432355
37,gwp_total_project_kgco2e,trucking_gwp_factor,0.03254667097820267,0.03254667097820267
